item_id,item_price,product_type
B04984,5728,F529
C961,80,G633
B17386,243,D399
B26436,1948.5,E986
B17140,192,B188
B8670,2848,G958
I2511,1264,I506
B24862,7171,I765
J0495,35200,H455
H8617,2556.5,C475
J3509,1884.5,D328
B24870,688,H455
B00439,8362.5,B76
B26535,956.5,J369
E689,2752,D729
B05429,2204,J943
B20769,608,I207
E7063,825.5,B812
B20168,256,C390
J6897,27456,H63
F5304,1856,G547
B06803,1510,G295
F0220,51072,F007
B01082,7680,E559
J2472,8115,I064
G6301,1082.5,H632
I7450,5728,E702
C5628,3352,C874
F8647,6249.5,F722
D4518,3168,D575
I5045,200032,H777
J8155,7008,E76
B24859,9536,B130
H5319,188.5,G105
B22439,2148.5,I932
C899,21417.5,G239
C1477,96,E534
G1327,26928,I915
B01340,2366,C509
B01611,864,H089
G8611,1180.5,G186
H829,12333,E719
C8114,14776,B76
B9815,473.5,C106
B6653,764.5,I834
I3588,160,F946
F7077,583.5,G825
G4632,92,J495
I7107,492,H101
C5544,6860.5,B76
B12907,34080,J189
I1722,70,E631
G3888,2233.5,H791
B06079,1248,G825
J1796,2208,H284
B02390,34880,F164
E2760,5168,F036
B23652,238,H071
J3152,21964.5,G455
B20512,2556.5,E379
G5699,17539,I915
B04874,156.5,H57
E5650,1008,F890
C8407,6336,J881
D5372,4448,B617
G3496,2272,G251
H0014,13376,J721
B32758,800,D125
C143,216,B713
B18036,7289.5,B405
B9962,5600,E872
B06774,8025.5,C874
D1611,5152,J755
G047,1305.5,G192
G6468,2563,E160
J4178,432,F897
B09594,1081.5,H554
F594,1408,H865
H0356,3655.5,F665
G3559,249.5,D999
E2500,144,G201
D3701,45158,G275
C5801,1525.5,G295
H8505,21760,D021
D5131,9420.5,J259
G1119,4640,H823
H6934,84856,B422
J5003,876.5,E605
B03676,7600,D778
B26809,736,C846
C702,828.5,G419
B08167,1760,H583
D7589,11360,B0099
B00930,11744,J015
G9884,8064,I208
B26120,3600,C874
B28258,528,I189
F3605,576,C874
B4903,5624.5,D399
B23241,1728,H422
B15660,2102.5,H525
I1618,1216,B346
D8989,4620.5,D432
E6866,342,E371
B4794,912,C81
D9040,2460.5,E871
C7984,464,F222
C8055,454,E316
J1253,530.5,C835
I9184,316.5,C944
B11092,1985.5,C835
H8031,24681.5,B422
G8000,6048,F282
G2821,13245,I13
B00270,2301,D774
J8099,80,H455
C4473,284.5,C106
F3557,1209.5,J789
B08049,2010,C874
B19024,25715,F581
I3065,2016,G462
J9204,560,G751
B13387,2563,E98
I089,1699,C424
E6789,1152,I021
B11811,2272,E115
B09208,484,C835
G5391,38,H291
D422,528,C872
D1475,640,J45
H9341,281.5,E681
G1482,892.5,E438
J8674,1792,B961
B22733,11161.5,E719
D3455,25888,E986
G215,2176,B432
C9772,460.5,G095
E1335,5155,I323
B26422,4896,E465
I7631,2076.5,F622
B0519,29408,B943
D1289,2012.5,J86
B30803,713.5,C888
I8641,1484.5,I230
D2221,8608,G330
G967,128,B110
H9844,2496,B595
B7816,691,G017
B15066,201.5,D419
J6858,1468.5,F353
H2468,25760,D805
B23319,21888,J015
F9128,5155,D627
B08687,24012.5,G655
I4497,729.5,C874
B19751,5120,F208
J2927,1626.5,C487
B06233,21401.5,D877
B26857,348.5,I251
B00512,1149,F420
J3913,449.5,H043
B02931,105920,J939
F2696,636.5,G654
B30714,3062,J174
H760,10967,J789
G5563,2770.5,B0141
H5771,1354.5,H632
H4199,793.5,E44
B00796,1008,C858
J991,3741.5,F276
F9865,3024,H192
H8745,208,J593
I6334,3632.5,C159
E2381,1082.5,C487
E598,924.5,D202
B01905,396,J77
C1291,41702,F419
D3815,1177.5,C874
G6446,928,H284
D7935,6758,B923
G4301,704,G63
B17048,960,H862
D4816,14763.5,F259
B4306,5920,B0540
I8293,1900.5,F332
J5250,22368,H207
D4590,412.5,B0170
B02160,1593.5,H791
B9448,316.5,D248
B00274,3801.5,B683
I1871,1753.5,G205
I8401,14848,G268
E5174,124.5,C281
B20856,1753.5,B231
B11407,53760,G922
B8872,121.5,E191
B5572,28992,J015
J7397,1472,E969
D2214,31590,G503
D1703,476.5,E412
E9210,444.5,B0239
B2165,7884.5,E719
J1101,15968,C844
F7469,7680,G598
H7115,8696,I435
D0729,360.5,E220
I9277,128,D125
J6083,20291,E540
J5761,4972.5,E471
E2614,570,F943
H7421,636.5,D497
H3719,249.5,C874
G702,412.5,B562
B3441,569.5,E6
C3245,460.5,F622
E9894,915.5,I537
D7326,36858.5,B0331
G5273,1248,B0118
B8944,1100.5,J247
B00254,395,H376
F2969,1747,J839
F8323,573,G718
I4192,4348.5,I49
B11412,2966,J361
I123,3064,E701
B17484,662,C874
C7778,480,C106
I0353,730,B674
E2132,736,B427
G5434,204.5,F989
I1900,9568,I889
F1853,3252.5,B876
J2816,201.5,C874
E0680,1728,B0015
B20933,1505,E140
D0960,16480,E933
G3325,7776,C270
E1889,10176,G823
G4768,3889.5,F722
H3355,852,H635
H8449,4992,C642
J0571,480,B840
E9506,896,C874
C1230,19686,F208
B08469,1888,H284
F4451,24288,J314
I5790,880,G710
D4971,256,B110
D924,486,D399
B4300,1410.5,G778
G4017,1888,J59
J8510,1276.5,F251
G1412,12437.5,B76
B29598,33886,G275
B26191,4896,F810
H0746,1139,D055
C7402,1276.5,C874
F6346,1177.5,C106
B31814,12492.5,I765
F6760,192,E702
B2746,944,J553
D8131,417.5,H162
H3169,659,I679
D0859,449,D866
H1027,217.5,E309
B13750,858,B431
F2930,752,I981
C9693,636.5,E004
J2666,1585.5,H241
D0050,768,G923
C3789,140.5,C432
J0520,640,D960
F8236,448,I04
B03197,3168,J201
B08929,96,H885
E4752,7328,F282
G3494,1379.5,F609
C3737,28800,E646
D0451,6888.5,E145
E938,608,H376
J1123,1184,J32
B10602,12160,D805
E4782,2044.5,H295
C1386,1248,D928
B13117,576,J546
B1666,8384,J959
B2948,1152,J959
B15037,887,C874
G819,8576,F953
J9543,1401.5,G607
C7267,1856,I115
B11322,4288,H089
G6709,441.5,G039
C5837,576,D151
I3078,3144.5,I890
D3141,796.5,F374
I2307,6368,G0
I4419,598.5,F072
J9126,1561.5,C099
B15206,1408,C099
E6154,889.5,E823
B17435,1248,J92
G729,17216,I189
B13308,288,B0015
I1236,896,G295
B07204,1108,F609
B726,608,C874
B4768,1024,G066
E483,2332.5,H382
J498,6118,I932
C7981,3328,H551
B06384,8064,H92
B6016,2368,F469
B00442,240,H538
C5547,384,J362
I9148,2528,B961
B16260,8105.5,D978
F6379,68156.5,B0331
B23997,2521.5,F208
B1615,518,H913
B18449,6656,H392
D1614,515.5,G410
J4664,8608,J314
B24148,64403,G867
D9319,26368,B845
B21831,1436.5,B308
H7358,13464,I765
B29045,389,J780
I0448,662,C874
G8427,5958,F688
H418,6298.5,D65
F8756,185.5,B0558
I3861,13947.5,I483
J5650,6048,C874
B17089,6336,H509
D6789,2563,H791
E4653,2441.5,F976
H6385,6988.5,C048
B32820,1722,B0412
J2862,11446,D184
F9529,785.5,C159
B17891,2464,J842
B24993,102,E396
J7777,105.5,J807
G7792,156.5,D447
I0870,8038,H986
F6859,6048,G077
F5447,928,B343
H0533,403,D800
J2332,572.5,C874
B22786,1024,B0015
E9605,4995,C415
E2883,924.5,G517
D1907,2508.5,C048
C9087,3840,F79
J734,576,D604
G8867,887,C874
H6215,1100.5,I624
B7447,877,F420
I0316,435.5,C874
G3526,10112,H455
B26883,15360,C099
D7896,413.5,I558
E4194,2412.5,B0099
H7284,12736,B0336
B10388,1792,D021
I4324,1820.5,D039
B04981,442,I560
J5129,905.5,C829
H535,13408,F282
B29222,14400,J959
F4648,851,E371
B21890,3484.5,J675
D0725,2556.5,B010
B15951,2332.5,D303
J221,5305.5,H530
B01213,7014.5,H525
B09597,13408,E986
G8520,460.5,C874
G3974,3232,H583
B19424,508.5,H121
J0807,12672,F231
B18276,700.5,H182
I9457,480,J362
B11571,4955.5,G037
B21058,3136,I247
F7448,8448,F036
H017,456,C874
J3970,633.5,J773
B2331,8640,F984
G9324,6144,B0083
I6944,2233.5,H791
E963,3152.5,D65
B07486,12008,B485
D1538,1120,E426
E0298,768,J959
B21373,2489.5,G909
B09619,582,B614
H5212,1440,I368
I1575,537.5,I522
J2706,508.5,D055
I8605,944.5,G410
B11840,832,B0235
I6649,1307,I305
I2104,1536,I060
E4949,2848,I700
F3611,1436.5,H71
C1451,5379,B672
H80,538.5,C874
I0069,1209.5,E741
I8966,633.5,C839
C3975,2496,G823
B3540,10272,C51
D7716,1707.5,B0349
E7119,10608,D197
H2564,758,H351
B21880,11520,C874
G1186,512,G077
E5447,1888,F684
F9902,454,I725
B25333,944,C112
H6808,2393.5,H923
D9993,9576,J445
B13820,4596.5,B887
B27329,329.5,D001
E3856,8976,I765
F1178,127680,J604
B07618,5600,B0580
H5700,4787,F036
B469,72608,B845
B03154,8147,B0386
G8768,960,H455
C4973,12500,I765
B05917,14048,H551
D1089,857.5,D777
B22682,6880,B0017
E8073,1472,G09
B4373,4768,G077
C2198,3840,E90
F9653,1765,H593
G2777,761.5,B500
F049,1070,F622
B17757,9888,G827
B10196,480,H455
H1839,345.5,D113
J8932,6368,F164
G8334,19801.5,D812
I0788,31680,E986
I9579,3424,H29
C807,396.5,J583
B21566,144,J900
B13736,1717.5,H233
B00642,6914.5,E282
B08541,1696,I557
H666,10344,D44
G5892,704,G923
B03763,858,E524
D656,633.5,C106
B15115,448,H455
D9499,4464,C874
B11311,156768,E364
B01675,505.5,C944
I1783,128,E025
B24454,1120,B262
B31405,2080,G770
E0750,1209.5,C874
J8349,407,H284
B15373,1206,C888
B8745,21088,H551
C7053,374,G39
H2669,1888,D484
E1642,1027.5,D32
B12654,1724.5,C874
C6418,17280,I817
B30570,5603,F036
G8241,1440,F276
D8404,4032,G239
E6082,128,H455
F7513,284.5,E783
I5370,816,B426
J7554,102400,C396
I6362,36000,B76
B18920,58464,I915
B3562,60160,C427
C3169,316.5,J497
B1998,480,I277
H2456,2851,J159
E9233,29376,B845
H4208,2528,D373
H5409,470,F735
J6129,40000,F193
B06975,32640,E646
F7976,832,J71
J2993,4448,I700
C6965,17868.5,I064
C6176,1307,G898
B23510,2638.5,I420
B03255,1273.5,C106
B3138,4864,F208
D3576,10016,G108
B16172,3236.5,G825
B322,1293,J659
B00735,400,I506
B22737,538.5,C835
B05561,201.5,J012
B03511,860.5,J470
D5078,7746.5,I310
G3674,2473.5,G97
E7636,24652.5,B76
G4792,1792,B0015
B25254,4732.5,H888
B9249,1888,D055
H3881,748.5,E414
E7003,1433.5,I834
E6538,15232,D055
I4568,15968,F810
B30950,547,H400
C69,1664,F785
B18592,3173,J259
B00468,6769.5,C748
C3230,18432,C874
F0475,515,H062
F1453,2563,B0059
G1332,1808.5,J774
B24000,384,D92
B9881,8604.5,H027
E1710,121.5,G371
D4219,1094,B976
B11058,7654,J202
F1341,12904,D184
B15992,508,C874
G972,456,H376
B4690,11520,F164
G2456,2204.5,G836
E7231,7116.5,F036
J0623,409.5,D844
D2640,6688,E646
H1764,1312,H238
H2584,800,F890
I6361,18528,J619
D1156,9600,D44
J3446,12128,B117
G3050,877,F420
F5128,18688,G226
B15537,340,C810
J447,14080,E350
B00203,316.5,J699
E8976,4320,J015
F0718,512,E534
J5531,6400,I49
H7091,43545.5,D426
E8296,2721.5,B792
F2432,1209.5,C839
E4324,2707,B0099
D2912,1648,B0215
I3235,2534,G691
B29181,1248,C874
I068,480,H089
B466,1820.5,E998
J9043,793.5,H791
I8580,9267,E133
F505,2013,H804
B1735,9504,B397
B17520,1276.5,H687
H3462,304,H376
H2929,195,H043
J9822,1260,F420
F610,179,F700
B3339,28480,I817
B21863,589.5,H376
I88,512,B427
B20988,153.5,E467
I8431,6232,C690
G0142,569.5,J498
F4583,7802,E719
G3151,2088.5,D522
E0322,284.5,I411
B18784,348.5,C712
F5189,192,E68
F0496,3136,E757
B21947,512,G456
I7839,1792,C874
B0815,96,D601
D0722,4816,J778
E3321,1376,F755
B24323,2265.5,E967
B08409,3462,C684
F2159,640,E371
J4260,1062.5,H916
B15655,1888,D373
B13314,2780,G760
C2645,1297.5,I127
G0524,1337.5,F409
C1648,284.5,D409
D3089,921.5,E037
J4522,828.5,G419
J0582,2912,F622
J1721,54048,B845
B20632,1423,G295
B19948,1248,H885
B18207,5376,C388
B17850,10496,E90
I248,1916.5,D464
J2871,405,F93
J3790,409.5,G713
B02124,4890,H071
B5564,538.5,J270
B21930,4705.5,F036
B21804,2448,H673
F2984,2708.5,I305
B09330,921.5,J881
B03361,46784,B943
F255,14076.5,D432
G3515,7459,D627
I5589,7171,D627
B14067,1946.5,D311
J2365,36538,I064
J6005,26496,C270
F1885,361.5,F784
J1305,334,E701
C1435,5344,H29
I0397,1116.5,E367
B04004,220.5,D880
B22194,1500.5,I093
F8764,1529.5,E452
E0370,1209.5,C951
F843,6052.5,D606
C6107,506.5,J3
J2534,604.5,E522
F1281,380.5,G186
F041,192,B457
D2330,608,H455
G1450,188.5,D055
B29945,304,B457
C6583,3139,I323
F1625,14246,C099
H5717,6364.5,C417
C0187,195.5,B0412
J0175,948,H209
D6600,5728,J202
H3572,1072,I506
E9417,14432,E885
B29803,832,D424
I8392,1280,B485
E1540,2300.5,C184
G6592,19072,B845
B9282,716.5,I127
G9624,7936,C874
C9491,16720,D606
B3995,256,B24
B20092,1920.5,C874
B12463,8928,J172
D3371,7344,B143
B03587,29713.5,J174
H5565,2298,H791
B27143,304.5,G295
D6637,2880.5,J713
D1490,704,J495
B2578,572.5,J882
J921,8954.5,I324
B4687,2496,D055
B27789,800,F622
D8960,16000,B342
B17117,1040,G702
H5494,284.5,J495
D7078,537.5,H936
B20059,17888,C376
D8471,979,C874
F7186,636.5,H284
G7373,1232,B0211
I2699,13128,C149
D452,6658.5,I323
I3098,35724.5,G239
D0478,57.5,C432
B21194,240,H455
I9037,512,F622
B3087,1849.5,B242
J3884,3808,B0177
B04917,2160,C751
B08593,649.5,F081
G9840,1728,C167
B11999,880,C582
G3194,3617.5,B304
I545,19556.5,G825
H7692,12032,J684
B06174,7673.5,C009
B02318,7936,J755
B26702,672,E106
E4613,176,I351
B08712,796.5,C164
B8117,7235,B76
C4628,7296,G742
C7825,537.5,E467
H2043,960,H331
C7479,793.5,H04
J8072,5408,I269
B18636,345.5,E741
B25727,2586,C874
G2196,345.5,B0573
D7550,1981,I579
B1960,1195,E169
B15849,4291,I323
B23028,2995,C417
C8649,31500.5,F208
B2612,538.5,G339
J5794,1722,H791
J0114,2208,F807
H2403,4582,F164
G013,64,H312
H6964,576,D151
I9206,1091.5,C874
J1242,5408,J344
B04148,15360,J015
F4592,16200,C607
C1159,8001,B405
H3866,10944,J015
B27390,2688,J943
G5499,288.5,C157
G8733,1564.5,C269
C4660,2556.5,B2
J4465,3148.5,F164
J0672,4608,J959
J790,592,G782
F0393,992,F662
B07948,52380,B143
D5249,281.5,D854
J4338,506.5,B945
B482,1946.5,D265
F3703,29408,B943
D8135,2648.5,B240
F1817,2067,B783
D2132,23616,E051
C8280,681.5,G641
J1045,1005.5,J86
I8092,1308.5,F810
B02461,1503,G547
I9294,252.5,C270
H1956,547,F541
F6056,3776,G823
D2159,509.5,D724
F1254,3344,D399
B9883,592,F622
H2001,1872,B0449
G8260,35632,J234
B15016,1827.5,I24
D7330,4382,J896
H4979,716.5,G116
B26918,1656,I118
B25278,2528,J619
B18590,13056,B783
H828,2553.5,J578
H9278,44339,B76
B06104,953.5,E823
I1003,810.5,C835
J9554,1948.5,F267
C8078,1500.5,H069
F8014,666.5,G648
I7673,1827.5,I24
C2416,337.5,B384
I8216,2010,I179
F0382,3360,B0333
E6975,412.5,D844
D7566,403,D413
D2609,1334,E867
B23097,225,C159
F3846,9120,F164
B03890,10368,C162
F6,1244.5,B296
B06612,864,B0509
F8296,129.5,J3
G2472,924.5,B732
D4199,574.5,E656
I5636,844.5,I579
E8010,9.5,E793
D9530,54400,J221
F2254,2688,B346
I0205,364.5,E064
B3504,1067,D373
G7222,11289.5,I765
F4236,273.5,F552
D5710,1248,F976
J3539,403,J020
H3382,2591.5,I890
I6648,3680,F091
B28861,3124.5,I890
G7293,320,D604
I9714,928,B0015
J2182,4172.5,J174
D9251,4128,G827
B13893,284.5,E036
C9956,760.5,E924
B9302,960,J000
I7609,35926,F208
B26204,1052.5,G37
B12384,1273.5,C358
B04464,636.5,B236
H1818,320,J362
B06750,480,J32
E9653,1302,E309
B2937,384,I740
B01222,316.5,C944
I0470,81.5,B0472
E0281,1022.5,B0526
I9935,3840,G186
G8396,3072,H422
B25106,17888,E540
F4715,592.5,G648
B23429,236.5,B0316
C0444,28.5,E783
C9115,2080,B0278
H3988,832,G847
B02099,928,H048
F8488,1568,E924
C403,4440,J943
B27191,32,E467
C7863,43552,F46
B6440,1799,D304
B08376,1171,F622
G3456,6988.5,J046
C2236,424,C874
B24292,3600,C417
C9471,4101,I310
H2667,1300,J77
D185,451,E371
G8930,99168,E364
D4412,249.5,G498
B16662,240,I535
B133,19136,C475
I9200,2419,B961
D6377,1722,B0412
I963,2534,B0092
H4139,1212.5,C986
B2787,7180.5,F036
J1806,316.5,D208
D0186,700.5,C189
B11626,2563,H791
E5347,2037,F276
I6597,1213,B732
D1874,244.5,B505
D8447,1555,F622
B26461,1171.5,F420
G8511,3056,B0215
F881,1440,C466
E8240,9264,D197
H88,2688,E208
H1953,1155.5,J270
B1234,23968,G239
H8964,1811.5,D039
F3076,6368,G214
B17322,1072.5,I03
H1998,8608,C376
F7544,3808,J010
G9554,662,J225
B30337,215,G648
H7090,391,F917
B16347,25088,G077
F7051,432,F459
C1731,31744,D642
J4612,1094,B485
B31585,2937.5,I05
I2322,729.5,C839
I19,1236,H329
B05343,720,I251
B21728,2010,B0412
D9886,5091.5,J789
F2026,14400,I124
B04686,12425.5,B270
D5557,3664,E803
E7389,1722,B0412
B09222,668.5,J977
I7149,5312,J172
J1972,460.5,B688
E134,414,B214
G2834,396.5,I641
F1805,31200,I536
B15705,2208,J015
B11178,5474.5,J965
E8441,9280,B0333
J2856,176,C874
J9872,38976,I915
J9498,352,D855
D0479,1347,I600
E8301,4569.5,J086
E8154,2038,B961
D8779,783,E297
D1504,2851,J658
F4068,656,H307
I8667,2880,C874
C8795,316.5,I730
B1633,1411,J225
J6608,432,H775
B9431,67456,B76
B2317,633.5,C874
B25257,16256,C724
B17917,672,G847
D4342,2233.5,E714
H4237,54512.5,G110
B8040,598.5,E014
I4473,648,F390
B8032,1737.5,E605
B02847,636.5,D328
I033,505.5,H375
E9521,13408,C844
G1536,444.5,B291
H4355,7424,G108
J8808,560,H885
H3203,3399.5,D850
B23770,5088,J34
J4015,8685,D197
J6791,1984,I269
H1999,9280,E153
B06485,275,B738
J0154,2563,G201
C6869,6220.5,F536
B18376,1308.5,J958
F4589,1397.5,B731
F3330,1152,E205
H090,300.5,G461
D4601,316.5,C582
B04064,336,B713
I0058,1600,H34
H4242,4032,C874
B6883,18976,B845
F481,4560,I892
G0306,346.5,C874
B10259,574,B296
G875,1376,B0540
B835,2969.5,E282
B28037,7081.5,G763
B7188,9248,G239
I1937,825.5,C845
D4178,3974,H604
F6650,656,H455
B29797,2592,E068
B6594,3520,E068
B3792,1344,B0083
H0674,2273,F276
B19791,1212.5,J179
H6466,864,G847
J3897,764.5,B0540
I1702,1437,C874
B4803,188.5,H145
F154,272.5,J822
H9850,6368,G827
E6083,12096,D608
H6465,704,D462
I6342,61472,C594
J8516,1185.5,B0220
B212,1149,C654
G364,156.5,F251
C2381,1520,G751
J8036,3407.5,I127
I7173,1289.5,F420
D3918,1336,F622
D6334,390,H055
B23516,384,I027
G1164,3808,G815
D9163,214,E673
B24600,266.5,G648
B00478,1513.5,G323
B2206,3968,C454
G4796,252.5,J583
D9987,288,D099
E9955,3214,I890
B29368,2592,E057
G6305,345.5,B292
F6585,144,G371
J754,3788.5,H530
C6701,662,C874
H0854,296.5,I440
B7561,1036.5,C874
D8900,1440,E924
H724,82339,F403
E8484,1656,J041
B03641,6860.5,F036
E5911,144,D937
E5463,20073.5,B143
B24351,9142,I310
F9371,12500,I765
B13383,44768,E986
H7873,272,D652
D5165,3840,C787
F1718,979,J270
H9332,3040,E702
C5751,716.5,F857
B01173,121568,G005
F9557,1593.5,H85
F450,2364.5,B447
E6664,8619.5,E282
J2598,2097.5,C874
D1130,828.5,B732
B05514,128,B457
D0747,585.5,B0132
J6531,4128,D874
E024,6048,E145
H6305,633.5,B0040
B20875,252.5,B732
B29755,1888,H400
H3953,433,I560
D5155,15616,E457
B23883,31776,D642
J2813,1123,H400
J0780,2309.5,B754
D6130,2111,I127
B23055,2002,J713
B27979,2566,D748
B01279,3776,C106
F6839,1756.5,H885
I9215,4180,D577
J5595,2160,I909
B09868,21216,J38
B22126,221.5,F405
B03652,37049.5,F363
B27466,348,G192
I7865,21856,I994
D5206,39680,G827
I5114,1513.5,G323
B09646,6174,F036
J1811,2505.5,C417
F1435,1510,G295
I619,2649.5,D757
B21016,1693,J036
D9810,5696,J959
F1644,800.5,D766
B19220,121.5,C845
I317,1116.5,C489
E3152,992,J959
I2280,5320,E145
G6141,1856,E011
J2186,320,C874
B08869,9945.5,C162
D4860,1692.5,E378
G9648,697.5,D766
C1916,2208,C749
G8247,1411,H284
B13187,11414,D812
H6523,2511,J628
G4522,1344,J959
H1991,924.5,F622
J6036,371,H279
I0221,708,E924
C5548,2053,G243
H9997,704,B0457
B16530,4448,J089
E1665,336,G663
B27809,3763,B76
F3451,53808,F259
F7313,1337.5,I834
G7478,2073.5,D462
B31566,1184,C017
E6973,13362,J606
G6787,480,B0015
C4214,656,G00
B11963,6065.5,F036
B21363,608,F750
B21342,261,C51
B4818,12448,F144
B20526,2736,C417
C2209,736,F943
B17025,432,B511
D0205,448,J325
C2922,690,I996
B12087,1904,I270
B25703,1168,E556
C1112,794.5,E220
G0372,10816,I449
G4425,5734,G878
B5954,4624,B405
F7378,100320,C874
I9701,6400,F259
H9996,358,G295
F5220,1372.5,H525
B07748,124.5,B130
G137,953.5,C835
H3651,320,G278
B7792,9216,D027
C9012,3345.5,C359
E1933,364.5,D399
I9512,446,C496
J4229,1308.5,C331
B19621,252.5,J583
B06227,7490.5,B0465
B02704,384,F857
H2631,972.5,H376
F2317,1440,B0080
B17568,512.5,E524
H1116,7296,C690
F6266,4448,G405
C2727,1008,D040
B01629,2692.5,G825
F3046,2128,B991
H486,9446,J628
D3962,277,B0374
G788,24704,G108
H5603,1612.5,D197
B3003,4579,C723
J0291,24640,G827
G9907,380.5,C106
B08569,380.5,B844
E5167,179,F700
G778,4710,F036
J0434,24128,J015
B4433,11520,H702
D4636,8320,F164
E0096,8003.5,B0349
B7773,4736,E105
B31129,1548.5,B961
B18102,8241.5,B405
B02186,2917.5,I127
E8380,15968,E986
H3691,1020,H584
D7416,529.5,B431
B02905,953.5,I415
J5467,979,C874
C8894,252.5,F251
D067,940.5,I435
B04044,480,J227
B788,7008,G825
B12390,2208,F807
B915,828.5,E371
B18747,285,E293
B31656,188.5,J879
H9180,26176,G108
B09812,9381,E515
B10736,1036.5,C874
E3540,1140,B957
J1883,1876.5,D657
H472,1180,G498
B05117,6446,B405
C8684,14894,I915
C3840,1360,C786
B09112,313.5,B0177
B30635,1094,J225
J5487,70560,J189
C8357,14794.5,B270
B01608,2720,B0097
E4573,4608,F036
C7755,1088,J321
F3638,326,J582
G8014,4544,E702
B06775,764.5,E871
B01904,316.5,I351
B00415,1216,C179
D092,1760,H099
I8256,316.5,C944
D2563,4193,G75
F2380,83144,B0331
B3083,1628.5,B0546
C6658,357,C874
B16084,39314.5,E328
H1483,3887,G330
B02437,10608,B783
J5869,1376,G847
H0341,1120,C874
G7341,14848,F19
C3685,3488,J041
G5553,8928,B0330
B14511,1843,C874
F7412,2240,B0556
I4148,9536,B0385
E5482,256,I317
I0560,208,C874
J9023,912,B502
C8352,1152,D367
B821,60.5,D521
J6761,956.5,D062
F2099,5088,B0097
F0900,12055.5,J789
C3456,1340.5,H542
B07205,129.5,D300
B17781,15232,G878
B10373,17187,I765
H7634,35968,G239
B05973,1571,E808
J0637,2044.5,B0546
B15717,460.5,E522
B7707,55555,G005
B459,405,G648
C648,3808,G825
J7694,6860.5,B76
B00074,800,B021
J5156,858,D766
B7648,273.5,E064
B8392,864,B0015
B20152,444.5,D647
B24285,1120,F890
I7493,1024,G673
H2665,161028.5,D184
D6535,946.5,H030
I7037,1958,E605
B0438,25568,F411
B28539,2578.5,H030
B7032,953.5,B130
B5050,800.5,C467
B0070,5728,C376
F4489,2876.5,F939
B19864,1104,J630
C2775,720,E371
J8585,400,B0271
E3867,764.5,I578
D986,1152,H312
J1374,8896,B0497
B19754,281.5,J495
B03479,3296,F622
E849,14144,D874
G8674,76.5,J563
B29139,2790,D874
B15801,1312,G827
C816,3200,D635
E1947,340.5,H233
B22467,5068.5,F432
I3969,3648,D646
D1407,1142,H753
G6402,19840,D021
B29509,43699,F036
I1441,7819,G325
G2945,3536,B887
B32204,839,J820
B32453,2812.5,G827
C4775,1120,G624
B13787,18504,B458
H5586,1116.5,B406
C0224,5616,J427
B23594,128,H455
B16402,1273.5,J29
H4129,559,F515
B13326,188.5,I506
J1732,2528,G607
J0213,5114.5,B77
D0452,422,F622
I9662,1760,J879
E2732,3867.5,I833
D266,31904,E049
D1731,4531,I064
E044,1146,B0412
E0049,1517.5,H632
B27455,239,E220
J0877,4064,J872
H7230,390,D834
C6946,161,B978
G6359,2528,H284
B0026,102,E309
C6387,58435,G005
I9306,973,E524
B13250,508.5,D497
C1589,2252.5,G295
C6820,8832,J959
C6746,6038,F036
H5738,972.5,D111
J0890,9632,B052
I4766,6688,E986
C4630,1660.5,I832
H7829,147,G439
E196,2421.5,J767
E8955,838,F622
C0524,1254.5,E656
D3797,624,B03
C2470,640,B038
B14075,20896,H455
B32095,15370.5,I323
J2168,7968,J823
G7381,5356.5,B485
E9276,374,J994
G0652,1626.5,C874
B721,1280,D055
B4925,2784,I83
I8267,2064.5,G905
F4026,47756.5,D184
B10449,1273.5,C106
B614,583.5,G648
H6271,444.5,E824
B0488,10319,B0349
G3055,800,H469
H8743,435.5,C874
E6422,1811.5,J242
E5455,2692.5,J77
F3547,672,D528
B04574,3617.5,D373
B23654,3200,H455
B15981,4641,I609
D0702,2848,B201
B08476,1635.5,F516
E9225,1679,E716
H8794,2301,B0449
B5453,9280,J959
I0378,7904,G641
B02259,1216,D844
I9262,828.5,J652
B17777,12448,F637
B27560,5249.5,J086
B29675,3056,I401
B02073,10605,F690
I0556,112,H455
B9812,688,E556
G1887,704,F609
B17772,1218,F601
B02568,636.5,B483
B01910,2105.5,G498
H6033,761.5,H554
G4051,732.5,H030
G784,3488,G827
B20881,8256,B0017
H8193,1146,I42
G2611,2227,B219
I7587,896,B427
B6378,1996.5,D198
B17789,1888,H089
G3457,1722,E714
J4234,10915,F071
B00660,2010,H791
F666,1233.5,I127
H0613,732.5,B0573
B12802,576,B640
B5311,2169.5,I395
D9275,9584,H380
B23888,1120,B054
B07522,1762.5,E986
B6758,1011,C874
B15419,32000,H521
F4916,2144,C331
D1568,507.5,C157
B1018,858,B0412
H0997,12355,E522
B32473,7360,D525
F1751,432,C803
E5725,72139,B0331
E93,8784,C521
B00598,5793.5,I765
H62,2698.5,I606
E2400,15782,E763
F9460,3161.5,E133
J0152,4796.5,C331
D0334,2918,G357
B0022,310,E070
C5727,944,C712
H4772,864,H436
G1630,3132.5,E498
D0067,284.5,J780
G660,1123,J566
B26336,2816,E208
B20449,803,D529
D9283,1753.5,I395
C811,2278,E605
B31830,348,G192
E2361,11040,H455
B2767,304,D327
H5214,17442,F036
J1682,3488,J780
