UNIQUE_ID,Rev_17_GeoPod,Rev_17_B,Rev_17_C,Vol_17_GeoPod,Vol_17_B,Vol_17_C,Rev_17_GeoPod_Logistics,Rev_17_GeoPod_HR,Rev_17_GeoPod_Finance,Vol_17_GeoPod_Logistics,Vol_17_GeoPod_HR,Vol_17_GeoPod_Finance,Vol_17_Death_Event,Vol_17_Birth_Event,Vol_17_COA,Vol_17_COA_Win,Rev_17_D,Rev_17_E,Rev_17_F,Rev_17_G,Rev_17_H,Rev_17_I,Vol_17_D,Vol_17_E,Vol_17_F,Vol_17_G,Vol_17_H,Vol_17_I,Ind_2013_pushback,Ind_2014_pushback,Ind_2015_pushback,Ind_2016_pushback,Ind_2017_pushback,DataCorp_Market_Share,Major_competitor_market_share,Other_competitor_market_share,Tenure_months,Market_Segment,Sub_Segment,Sales_Person_Jun_17,RSM_Jun_17,Director_Jun_17,VP_Jun_17,Sales_Person_Dec_17,RSM_Dec_17,Director_Dec_17,VP_Dec_17,Discount_17,Count_Entities,Count_Jurisdicion,Price_Point,Vol_16_GeoPod_Logistics,Vol_16_GeoPod_HR,Vol_16_GeoPod_Finance,Vol_16_D,Vol_16_E,Vol_16_F,Vol_16_G,Vol_16_H,Vol_16_I
310178447,1576,0,0,6,0,0,380,0,1196,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,110,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,4,2,0.02,1,4,0,3,0,0,0,0,0
310178848,5120,0,0,64,0,0,0,0,5120,0,0,64,0,3,0,0,0,0,0,5,0,0,0,0,0,5,0,0,1,0,1,0,0,0.21,0.21,0.59,189,Large Business,Multinational Banks,SP49,M19,D14,VP 2,SP49,M18,D18,VP 1,0.73,4,20,-0.57,0,61,0,0,0,0,0,0,0
310179048,20367.71,0,0,151,0,0,172.25,0,20195.46,1,1,149,3,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,64,Small Business,,SP48,M1,D1,VP 2,SP48,M24,D1,VP 1,0.55,68,29,-0.07,1,144,0,0,0,0,0,0,0
310179049,17272.11,1340.65,0,145,6,0,152.15,0,17119.96,1,1,143,18,25,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,97,Small Business,,SP48,M1,D1,VP 2,SP48,M24,D1,VP 1,0.6,106,29,-0.18,1,140,0,0,0,0,0,0,0
310179087,8289.66,149.5,0,61,1,0,174.8,0,8114.86,1,1,59,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0.33,133,Small Business,,SP9,M6,D4,VP 2,SP9,M22,D1,VP 1,0.54,53,15,-0.31,1,69,0,1,0,0,0,0,0
310179127,5681,0,0,19,0,0,0,0,5681,0,0,19,0,1,0,0,0,294,0,0,0,8000,4,1,14,0,0,1,0,0,0,0,0,,,,,Small Business,Small Business,SP58,M9,D7,VP 2,SP58,M9,D10,VP 1,0,1,19,0.12,0,18,0,0,0,3,0,0,1
310179648,1576,0,0,6,0,0,380,0,1196,1,1,4,0,0,0,0,194,0,0,2,0,0,5,0,0,2,0,0,0,0,0,0,0,,,,155,Large Business,Credit Unions,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,2,3,0.04,1,4,0,0,0,0,0,0,0
310180708,16038.89,0,0,62,0,0,332.69,0,15706.2,1,1,60,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0.82,0.12,0.06,55,Large Business,Credit Unions,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.12,8,27,0.39,1,58,0,0,0,0,0,0,0
310181107,1576,0,0,6,0,0,380,0,1196,1,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,44,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,3,3,0.02,1,4,0,0,0,0,0,0,0
310181368,2473,0,0,9,0,0,380,0,2093,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,21,Large Business,Credit Unions,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,4,5,0.1,1,10,0,16,0,0,0,0,0
310181489,31889.24,0,2500,144,0,1,282.88,0,31606.36,1,1,142,0,0,0,0,696,0,0,1,0,58000,102,0,71,0,0,1,0,0,0,0,0,,,,,Large Business,Credit Unions,SP50,M9,D7,VP 2,SP50,M9,D10,VP 1,0.26,84,19,0.18,1,137,0,444,0,20,0,0,1
310181490,2174,0,0,8,0,0,380,0,1794,1,1,6,0,0,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,,,,78,Large Business,Credit Unions,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,4,4,0.1,1,6,0,0,0,0,0,0,0
310181567,26070,0,0,166,0,0,402.72,0,25667.28,2,2,162,0,4,0,0,4079,0,0,70,0,0,34,0,0,0,0,0,0,0,0,0,0,0.97,0,0.03,80,Large Business,Credit Unions,SP102,M11,D8,VP 2,SP102,M11,D10,VP 1,0.47,83,10,0.11,1,161,0,144,0,0,0,0,0
310182227,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,82,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,5,1,0.02,0,5,0,0,0,0,0,0,0
310182367,1875,0,0,7,0,0,380,0,1495,1,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0.18,118,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,6,2,0.07,1,5,0,0,0,0,0,0,0
310182828,110322.61,141.3,1700,1698,2,1,82.61,0,110240,1,1,1696,107,206,15,6,45231.4,400,1260,99,0,0,1500,2,21,157,0,0,0,0,0,0,0,0.75,0.05,0.2,83,Small Business,,SP105,M15,D12,VP 2,SP105,M10,D1,VP 1,0.78,1150,44,-0.47,1,1577,0,20,2,0,0,0,0
310182987,9929,0,0,33,0,0,380,579,8970,1,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Large Business,Credit Unions,SP119,M9,D7,VP 2,SP119,M9,D10,VP 1,0,4,22,0.24,1,30,1,0,0,0,0,0,0
310183147,8652,0,0,28,0,0,0,579,8073,0,1,27,1,1,0,0,226,0,0,28,0,0,1,0,0,28,0,0,0,0,0,0,0,0.74,0,0.26,128,Small Business,Small Business,SP133,M9,D7,VP 2,SP133,M9,D10,VP 1,0,12,14,0.31,0,25,0,15,0,0,0,0,0
310183289,2473,0,0,9,0,0,380,0,2093,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Large Business,Credit Unions,SP119,M9,D7,VP 2,SP119,M9,D10,VP 1,0,7,3,0.13,1,6,0,0,0,0,0,0,0
310183507,3071,0,0,11,0,0,380,0,2691,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Small Business,Small Business,SP41,M8,D6,VP 2,SP41,M5,D16,VP 1,0,3,9,0.08,1,9,0,0,0,0,0,0,0
310183647,3370,0,0,12,0,0,380,0,2990,1,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,91,Small Business,Small Business,SP92,M8,D6,VP 2,SP132,M5,D16,VP 1,0,7,5,0.08,1,10,0,0,0,0,0,0,0
310183727,27954.8,517.14,0,177,3,0,201.55,0,27753.25,1,1,175,6,29,3,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,,,,42,Large Business,Credit Unions,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.47,134,21,0.47,1,145,0,0,0,0,0,0,0
310183867,3872.51,0,0,33,0,0,152.51,0,3720,1,1,31,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,59,Small Business,,SP135,M21,D17,VP 2,SP135,M17,D1,VP 1,0.6,30,4,-0.46,1,26,0,0,0,0,0,0,0
310184448,19379.2,0,0,102,0,0,243.2,0,19136,1,1,100,9,13,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,38,Small Business,,SP135,M21,D17,VP 2,SP135,M17,D1,VP 1,0.36,93,11,-0.02,1,96,0,0,0,0,0,0,0
310185327,7816.58,0,0,41,0,0,246.68,0,7569.9,1,1,39,4,12,3,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,,,,32,Large Business,Credit Unions,Unassigned,Unassigned,Unassigned,Unassigned,SP86,M11,D10,VP 1,0.35,30,7,-0.12,1,33,0,0,0,0,0,0,0
310185427,1560.78,1696.5,0,9,9,0,0,0,1560.78,0,0,9,0,3,0,0,1579,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,,,,52,Large Business,Multinational Banks,SP118,M16,D13,VP 2,SP118,M16,D18,VP 1,0.42,2,9,-0.29,0,5,0,2,0,0,0,0,0
310185488,12916.2,357.5,0,80,2,0,418,0,12498.2,2,2,76,4,21,6,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,,,,58,Large Business,Credit Unions,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.45,60,20,-0.12,1,58,0,0,0,0,0,0,0
310185587,18870.55,0,0,64,0,0,379.05,0,18491.5,1,1,62,0,1,0,1,508,0,0,10,0,0,8,0,0,10,0,0,0,0,0,0,0,0.75,0,0.25,70,Large Business,Credit Unions,SP96,M2,D2,VP 2,SP96,M2,D18,VP 1,0,5,39,0.7,1,26,0,0,0,0,0,0,0
310185968,6453.45,0,0,31,0,0,270.94,0,6182.51,1,1,29,2,4,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,,,,29,Small Business,,SP101,M21,D17,VP 2,SP101,M17,D1,VP 1,0.29,24,6,-0.03,1,31,0,0,0,0,0,0,0
310186147,31454.46,11758.5,0,197,67,0,615.6,0,30838.86,3,3,191,5,43,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,,,,74,Small Business,,SP105,M15,D12,VP 2,SP105,M10,D1,VP 1,0.46,125,35,0.13,1,142,0,0,0,0,0,0,0
310186387,2473,0,0,9,0,0,380,0,2093,1,1,7,0,0,0,0,165,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.88,0,0.13,29,Large Business,Credit Unions,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,4,6,0.1,1,7,0,3,3,0,0,0,0
310186587,32768.15,0,0,251,0,0,163.95,999.2,31605,1,5,245,0,1,0,0,2695,0,5154.24,52,0,0,18,0,42,5,0,0,0,0,0,0,1,0.92,0.05,0.02,119,Large Business,Multinational Banks,SP40,M19,D14,VP 2,SP40,M18,D18,VP 1,0.57,6,51,-0.05,1,244,4,18,0,41,0,0,0
310186588,14221.09,0,0,117,0,0,155.44,0,14065.65,1,1,115,6,23,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,,,,34,Small Business,,SP26,M21,D17,VP 2,SP26,M17,D1,VP 1,0.59,103,15,-0.38,1,90,0,0,0,0,0,0,0
310187027,6659,0,0,23,0,0,380,0,6279,1,1,21,0,0,0,0,664,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,80,Large Business,Investment Firms,SP58,M9,D7,VP 2,SP58,M9,D10,VP 1,0,10,9,0.24,1,21,0,8,0,0,0,0,0
310187307,21729.76,0,0,115,0,0,241.68,0,21488.08,1,1,113,1,39,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,,,,66,Small Business,,SP30,M1,D1,VP 2,SP30,M24,D1,VP 1,0.36,70,16,0.31,1,76,0,0,0,0,0,0,0
310187387,2174,0,0,8,0,0,380,0,1794,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0.22,117,Large Business,Investment Firms,SP113,Unassigned,Unassigned,Unassigned,SP113,Unassigned,Unassigned,Unassigned,0,7,2,0.1,1,6,0,0,0,0,0,0,0
310187427,19217.64,0,0,78,0,0,0,0,19217.64,0,0,78,0,5,0,0,0,0,0,309,0,0,0,0,0,309,0,0,0,0,0,0,0,0.59,0,0.41,70,Large Business,Multinational Banks,SP24,M16,D13,VP 2,SP24,M16,D18,VP 1,0.18,8,38,0.36,0,70,0,0,0,0,100,0,0
310187528,6640,0,0,22,0,0,380,579,5681,1,2,19,1,1,0,0,245,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0.83,0,0.17,40,Large Business,Multinational Banks,SP108,M11,D8,VP 2,SP86,M11,D10,VP 1,0,5,13,0.15,1,19,1,15,0,0,0,0,0
310187587,9154.4,0,0,39,0,0,304,0,8850.4,1,1,37,4,13,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,34,Small Business,,SP66,M21,D17,VP 2,SP66,M17,D1,VP 1,0.2,35,6,0.09,1,39,0,0,0,0,0,0,0
310187827,3669,0,0,13,0,0,380,0,3289,1,1,11,0,0,0,0,55,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.35,0.55,0.1,254,Large Business,Investment Firms,SP125,M12,D9,VP 2,SP125,M12,D5,VP 1,0,12,1,0.22,1,11,0,10,0,0,0,0,0
310187850,3162.25,0,0,17,0,0,247,0,2915.25,1,1,15,6,6,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.13,0.38,18,Large Business,Multinational Banks,SP108,M11,D8,VP 2,SP86,M11,D10,VP 1,0.35,10,9,-0.26,1,17,0,0,0,0,0,0,0
310188270,2917.45,0,0,11,0,0,361,0,2556.45,1,1,9,9,0,0,0,327,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,96,Large Business,Investment Firms,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.05,7,4,0.04,1,18,0,0,0,0,0,0,0
310188287,1794,0,0,6,0,0,0,0,1794,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.25,110,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,2,6,0.07,0,6,0,0,0,0,0,0,0
310189188,3360.06,0,0,18,0,0,0,0,3360.06,0,0,18,0,0,0,0,53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,116,Small Business,Small Business,SP53,M8,D6,VP 2,SP46,M5,D16,VP 1,0.38,1,18,-0.33,0,16,0,0,0,0,0,0,0
310190210,9982.36,0,0,43,0,0,0,439.96,9542.4,0,1,42,0,0,0,0,988,4375,4177.93,0,0,0,4,25,33,0,0,0,0,0,0,0,0,0.85,0,0.15,97,Small Business,Small Business,SP134,M2,D2,VP 2,SP134,M2,D18,VP 1,0.24,2,42,0.06,0,43,1,2,23,37,0,0,0
310190227,6279,0,0,21,0,0,0,0,6279,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0.13,36,Small Business,Small Business,SP60,M9,D7,VP 2,SP60,M9,D10,VP 1,0,2,20,0.31,0,20,0,0,0,0,0,0,0
310190229,22183.44,228.26,0,212,2,0,133.44,0,22050,1,1,210,0,4,0,0,2850,0,17510,51,0,0,30,0,154,56,0,0,0,0,0,0,0,0.92,0.05,0.03,107,Large Business,Multinational Banks,SP88,M11,D8,VP 2,SP69,M11,D10,VP 1,0.65,30,51,-0.13,1,203,0,32,0,84,0,0,0
310191067,6669.59,0,0,31,0,0,280.02,0,6389.57,1,1,29,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,80,Large Business,Credit Unions,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.26,24,9,0,1,42,0,0,0,0,0,0,0
310191147,4713,0,0,27,0,0,228,0,4485,1,1,25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,57,Small Business,Small Business,SP41,M8,D6,VP 2,SP41,M5,D16,VP 1,0.4,7,21,-0.3,1,69,0,0,0,0,0,0,0
310191307,6659,0,0,23,0,0,380,0,6279,1,1,21,0,0,0,0,0,0,0,0,0,8000,2,0,11,0,0,1,0,0,0,0,0,0.95,0,0.05,82,Large Business,Credit Unions,SP110,M9,D7,VP 2,SP110,M9,D10,VP 1,0,4,18,0.24,1,20,0,4,0,7,0,0,1
310191407,7403,143,0,57,1,0,167.2,0,7235.8,1,1,55,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,61,Large Business,Credit Unions,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.56,32,8,-0.3,1,46,0,0,0,0,0,0,0
310191467,2174,0,0,8,0,0,380,0,1794,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,214,Small Business,,SP23,M6,D4,VP 2,SP65,M22,D1,VP 1,0,7,2,0.1,1,6,0,0,0,0,0,0,0
310191487,7033.05,0,0,53,0,0,171,0,6862.05,1,1,51,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,14,Small Business,,SP48,M1,D1,VP 2,SP48,M24,D1,VP 1,0.55,39,14,-0.33,1,57,0,0,0,0,0,0,0
310191727,1780.94,0,0,7,0,0,360.94,0,1420,1,1,5,0,0,0,0,0,0,0,6,0,0,2,0,4,6,0,0,0,0,0,0,0,,,,287,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.05,2,5,0.01,1,5,0,2,0,4,0,0,0
310192508,19516,0,0,66,0,0,380,0,19136,1,1,64,3,0,0,0,0,0,0,112,0,0,0,0,0,112,0,0,0,0,0,0,0,0.63,0,0.38,49,Large Business,Multinational Banks,SP3,M9,D7,VP 2,SP3,M9,D10,VP 1,0,59,6,0.41,1,64,0,0,0,0,0,0,0
310192929,3104.36,0,0,28,0,0,0,0,3104.36,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Small Business,Small Business,SP126,M9,D7,VP 2,SP126,M9,D10,VP 1,0.63,1,28,-0.51,0,28,0,0,0,0,0,0,0
310193009,4560.2,0,0,23,0,0,260.24,0,4299.96,1,1,21,0,0,0,0,0,675,1977,1,0,0,0,3,16,1,0,0,0,0,0,0,0,0.44,0,0.56,96,Small Business,Small Business,SP53,M8,D6,VP 2,SP46,M5,D16,VP 1,0.32,1,22,-0.2,1,21,0,0,0,17,0,0,0
310193848,2772,0,0,10,0,0,380,0,2392,1,1,8,0,0,0,0,220,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0.8,0,0.2,189,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,4,7,0.07,1,8,0,4,0,0,0,0,0
310194071,6388.24,0,0,59,0,0,139.33,0,6248.91,1,1,57,6,12,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,15,Large Business,Credit Unions,SP125,M12,D9,VP 2,SP125,M12,D5,VP 1,0.63,48,12,-0.35,1,52,0,0,0,0,0,0,0
310194109,2537.28,0,0,63,0,0,164.01,824.67,1548.6,1,50,12,0,0,0,0,385,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,0.67,0,0.33,198,Large Business,Credit Unions,SP24,M16,D13,VP 2,SP24,M16,D18,VP 1,0.57,10,4,-0.48,1,11,49,7,0,0,0,0,0
310194249,3983.35,0,0,31,0,0,167.24,0,3816.11,1,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0.17,242,Small Business,Small Business,SP49,M19,D14,VP 2,SP49,M18,D18,VP 1,0.56,2,24,-0.44,1,29,0,0,0,0,0,0,0
310194307,5727.09,0,0,58,0,0,127.09,0,5600,1,1,56,0,1,0,1,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0.89,0,0.11,179,Small Business,Small Business,SP58,M9,D7,VP 2,SP58,M9,D10,VP 1,0.67,6,33,-0.49,1,57,0,48,0,0,0,0,0
310194487,18706.2,0,0,105,0,0,228,0,18478.2,1,1,103,7,17,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,33,Small Business,,SP101,M21,D17,VP 2,SP101,M17,D1,VP 1,0.4,74,18,-0.09,1,97,0,0,0,0,0,0,0
310194689,3370,0,0,12,0,0,380,0,2990,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,50,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,8,2,0.07,1,8,0,3,0,0,0,0,0
310194988,1630.5,0,0,8,0,0,285,0,1345.5,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.14,0.52,106,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.25,7,1,-0.2,1,6,0,0,0,0,0,0,0
310195128,2473,0,0,9,0,0,380,0,2093,1,1,7,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0.64,0,0.36,106,Large Business,Credit Unions,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,6,7,0.1,1,7,0,15,0,0,0,0,0
310195247,1875,0,0,7,0,0,380,0,1495,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0.33,31,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,3,3,0.07,1,5,0,0,0,0,0,0,0
310195447,2174,0,0,8,0,0,380,0,1794,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,151,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,5,2,0.07,1,6,0,0,0,0,0,0,0
310195667,8752,0,0,30,0,0,380,0,8372,1,1,28,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0.12,0.29,,Large Business,Multinational Banks,SP110,M9,D7,VP 2,SP110,M9,D10,VP 1,0,2,28,0.24,1,29,0,0,0,0,0,0,0
310195748,5164,0,0,18,0,0,380,0,4784,1,1,16,1,3,0,0,38,0,0,33,0,6000,28,0,18,33,0,1,0,0,0,0,0,,,,184,Large Business,Credit Unions,Unassigned,Unassigned,Unassigned,Unassigned,SP54,M5,D16,VP 1,0,3,15,0.1,1,13,0,0,0,0,0,0,1
310196332,2935.2,0,0,13,0,0,304,0,2631.2,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.21,0,0.79,135,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.2,12,2,-0.15,1,11,0,0,0,0,0,0,0
310196709,21908,0,0,74,0,0,380,0,21528,1,1,72,0,3,0,0,165,0,0,5,0,0,3,0,0,5,0,0,0,0,0,0,0,0.83,0.04,0.13,13,Large Business,Investment Firms,SP125,M12,D9,VP 2,SP125,M12,D5,VP 1,0,61,3,0.77,1,64,0,4,0,0,0,0,0
310196807,11028.76,0,0,62,0,0,228.76,0,10800,1,1,60,0,1,0,0,1334,0,5607.48,3,0,0,8,0,42,3,0,0,0,0,0,0,0,0.98,0,0.02,96,Large Business,Credit Unions,SP68,M16,D13,VP 2,SP68,M16,D18,VP 1,0.4,5,50,-0.01,1,58,0,4,0,43,0,0,0
310196947,986.7,0,0,6,0,0,0,0,986.7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.2,101,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.45,1,6,-0.41,0,6,0,0,0,0,0,0,0
310197048,2275.64,0,0,23,0,0,129.86,0,2145.78,1,1,21,2,16,0,0,2886.2,0,0,1,0,0,27,0,0,1,0,0,0,0,0,0,0,0.72,0,0.28,45,Small Business,Small Business,SP33,M2,D2,VP 2,SP33,M2,D18,VP 1,0.66,11,6,-0.52,1,27,0,38,0,0,0,0,0
310197147,5083,0,0,17,0,0,0,0,5083,0,0,17,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0.13,90,Small Business,Small Business,SP92,M8,D6,VP 2,SP132,M5,D16,VP 1,0,2,16,0.08,0,17,0,0,0,0,0,0,0
310197267,13460,0,0,57,0,0,304,0,13156,1,1,55,0,0,0,0,19,0,0,1,0,18500,43,0,31,1,0,1,0,0,0,0,0,0.96,0,0.04,99,Large Business,Credit Unions,SP120,M19,D14,VP 2,SP120,M18,D18,VP 1,0.2,4,51,0.3,1,52,0,12,0,0,0,0,1
310197327,2473,0,0,9,0,0,380,0,2093,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0.47,105,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,8,1,0.07,1,8,0,0,0,0,0,0,0
310197448,2302.3,0,0,11,0,0,0,0,2302.3,0,0,11,2,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0.57,0,0.43,274,Small Business,Small Business,SP54,M8,D6,VP 2,SP54,M5,D16,VP 1,0.3,3,6,-0.25,0,14,0,0,0,0,0,0,0
310197547,7556,0,0,26,0,0,380,0,7176,1,1,24,2,0,0,0,493,0,0,27,0,0,9,0,0,27,0,0,0,0,0,0,0,,,,104,Large Business,Credit Unions,SP60,M9,D7,VP 2,SP60,M9,D10,VP 1,0,4,21,0.24,1,26,0,13,0,0,0,0,0
310197647,5648.37,0,2500,33,0,1,222.44,0,5425.93,1,1,31,7,7,0,0,4589,0,0,47,12000,0,42,0,0,47,2,0,0,0,0,0,0,0.28,0,0.72,22,Large Business,Multinational Banks,SP35,M16,D13,VP 2,SP35,M16,D18,VP 1,0.41,7,27,-0.22,1,32,0,10,0,0,0,2,0
310197827,3987.99,0,0,19,0,0,277.4,0,3710.59,1,1,17,1,1,0,0,1006,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0.84,0,0.16,193,Small Business,Small Business,SP60,M9,D7,VP 2,SP60,M9,D10,VP 1,0.27,16,3,-0.18,1,17,0,7,0,0,0,0,0
310197867,1794,0,0,6,0,0,0,0,1794,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,,,,191,Small Business,,SP29,M6,D4,VP 2,SP65,M22,D1,VP 1,0,1,6,0.1,0,6,0,0,0,0,0,0,0
