UNIQUE_ID,Rev_17_GeoPod,Rev_17_B,Rev_17_C,Vol_17_GeoPod,Vol_17_B,Vol_17_C,Rev_17_GeoPod_Logistics,Rev_17_GeoPod_HR,Rev_17_GeoPod_Finance,Vol_17_GeoPod_Logistics,Vol_17_GeoPod_HR,Vol_17_GeoPod_Finance,Vol_17_Death_Event,Vol_17_Birth_Event,Vol_17_COA,Vol_17_COA_Win,Rev_17_D,Rev_17_E,Rev_17_F,Rev_17_G,Rev_17_H,Rev_17_I,Vol_17_D,Vol_17_E,Vol_17_F,Vol_17_G,Vol_17_H,Vol_17_I,Ind_2013_pushback,Ind_2014_pushback,Ind_2015_pushback,Ind_2016_pushback,Ind_2017_pushback,DataCorp_Market_Share,Major_competitor_market_share,Other_competitor_market_share,Tenure_months,Market_Segment,Sub_Segment,Sales_Person_Jun_17,RSM_Jun_17,Director_Jun_17,VP_Jun_17,Sales_Person_Dec_17,RSM_Dec_17,Director_Dec_17,VP_Dec_17,Discount_17,Count_Entities,Count_Jurisdicion,Price_Point,Vol_16_GeoPod_Logistics,Vol_16_GeoPod_HR,Vol_16_GeoPod_Finance,Vol_16_D,Vol_16_E,Vol_16_F,Vol_16_G,Vol_16_H,Vol_16_I,Attrition_Flag
310273427,14732,0,0,50,0,0,380,0,14352,1,1,48,1,17,0,0,1658,0,0,47,0,0,12,0,0,47,0,0,0,0,0,0,0,0.22,0.58,0.2,64,Large Business,Credit Unions,SP25,M9,D7,VP 2,SP25,M9,D10,VP 1,0,6,44,0.241,1,30,0,2,0,0,0,0,0,0
310273527,6139.41,0,0,73,0,0,107.96,4.26E-14,6031.45,1,1,71,0,0,0,0,57,0,1191,36,0,14500,86,0,39,36,0,1,0,0,0,0,0,0.99,0,0.01,78,Large Business,Credit Unions,SP63,M2,D2,VP 2,SP63,M2,D18,VP 1,0.71588629,7,49,-0.52,1,70,0,6,0,59,0,0,0,0
310273607,3588,0,0,12,0,0,0,0,3588,0,0,12,1,5,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0.7,0,0.3,111,Small Business,Small Business,SP37,M8,D6,VP 2,SP37,M5,D16,VP 1,0,2,11,0.077,0,11,0,0,0,0,0,0,0,0
310273668,1875,0,0,7,0,0,380,0,1495,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,74,Large Business,Investment Firms,SP125,M12,D9,VP 2,SP125,M12,D5,VP 1,0,6,1,0.224,1,5,0,0,0,0,0,0,0,0
310273708,1684.01,0,0,8,0,0,294.35,-1.14E-13,1389.66,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.2,73,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.22538462,7,2,-0.17,1,6,0,0,0,0,0,0,0,0
310273807,25020.74,0,0,250,0,0,127.09,193.65,24700,1,2,247,0,13,0,0,1168,0,17986,32,0,0,15,0,154,32,0,0,0,0,0,0,0,0.97,0,0.03,42,Large Business,Credit Unions,SP35,M16,D13,VP 2,SP35,M16,D18,VP 1,0.66555184,18,50,-0.17,1,233,0,9,0,116,0,0,0,0
310273847,3669,0,0,13,0,0,380,0,3289,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,,,,105,Small Business,,SP9,M6,D4,VP 2,SP9,M22,D1,VP 1,0,2,12,0.097,1,10,0,0,0,0,0,0,0,0
310273867,11081.91,0,0,96,0,0,147.83,-8.53E-14,10934.08,1,1,94,0,13,0,0,3313,0,0,0,0,0,24,0,0,5,0,0,0,0,0,0,0,0.96,0,0.04,28,Large Business,Credit Unions,SP50,M9,D7,VP 2,SP50,M9,D10,VP 1,0.6109699,7,51,-0.45,1,81,0,0,0,0,0,0,0,1
310273887,1875,0,0,7,0,0,380,0,1495,1,1,5,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Large Business,Credit Unions,SP33,M2,D2,VP 2,SP33,M2,D18,VP 1,0,6,3,0.24,1,61,0,0,0,0,0,0,0,0
310273988,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0.29,75,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.015,0,5,0,0,0,0,0,0,0,0
310274047,1875,0,0,7,0,0,380,0,1495,1,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.71,0,0.29,142,Small Business,Small Business,SP53,M8,D6,VP 2,SP46,M5,D16,VP 1,0,4,3,0.077,1,5,0,0,0,0,0,0,0,0
310274067,5245,0,0,19,0,0,760,0,4485,2,2,15,1,2,0,0,110,0,0,0,0,9995,2,0,0,0,0,1,0,0,0,0,0,,,,31,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,SP22,M4,D16,VP 1,0,15,3,0.066,1,10,0,0,0,0,0,0,0,0
310274147,1875,0,0,7,0,0,380,0,1495,1,1,5,3,4,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.86,0,0.14,42,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,5,5,0.066,1,5,0,0,0,0,0,0,0,0
310274167,1576,0,0,6,0,0,380,0,1196,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,73,Large Business,Multinational Banks,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,5,1,0.038,1,4,0,0,0,0,0,0,0,0
310274207,3071,0,0,11,0,0,380,0,2691,1,1,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,81,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,2,7,0.066,1,8,0,1,0,0,0,0,0,0
310274247,7258.18,0,0,56,0,0,166.9,5.4E-13,7091.28,1,1,54,10,3,0,0,1605,2075,0,34,0,0,20,9,0,34,0,0,0,0,0,0,0,,,,73,Large Business,Credit Unions,SP43,M11,D8,VP 2,SP43,M11,D10,VP 1,0.56080268,14,23,-0.28,1,68,51,55,0,0,0,0,0,0
310274248,2174,0,0,8,0,0,380,0,1794,1,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,23,Small Business,,SP2,M6,D4,VP 2,SP2,M22,D1,VP 1,0,5,5,0.097,1,8,0,0,0,0,0,0,0,0
310274267,6061,0,0,21,0,0,380,0,5681,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,57,Small Business,Small Business,SP62,M19,D14,VP 2,SP62,M18,D18,VP 1,0,20,1,0.096,1,19,0,0,0,0,0,0,0,0
310274268,6061,0,0,21,0,0,380,0,5681,1,1,19,0,0,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,0,0,0.73,0,0.27,72,Small Business,Small Business,SP92,M8,D6,VP 2,SP132,M5,D16,VP 1,0,15,2,0.077,1,19,0,0,0,0,0,0,0,0
310274287,12938,325,0,44,1,0,380,0,12558,1,1,42,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,43,Large Business,Investment Firms,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,37,8,0.363,1,42,0,0,0,0,0,0,0,1
310274307,1967.03,0,0,58,0,0,0,816.83,1150.2,0,49,9,3,2,25,0,741,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0.03,0.85,0.12,,Large Business,Multinational Banks,SP24,M16,D13,VP 2,SP24,M16,D18,VP 1,0.57257525,5,9,-0.48,1,36,49,2,0,0,0,0,0,0
310274308,3588,0,0,12,0,0,0,0,3588,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.8,0,0.2,26,Small Business,,SP112,M6,D4,VP 2,SP65,M22,D1,VP 1,0,2,7,0.097,0,12,0,7,6,0,0,0,0,0
310274347,5170.49,0,0,48,0,0,139.01,2.27E-13,5031.48,1,1,46,1,1,0,0,0,0,0,11,0,0,0,0,0,10,0,0,1,0,0,0,0,0.84,0,0.16,70,Small Business,Small Business,SP133,M9,D7,VP 2,SP133,M9,D10,VP 1,0.6341806,12,26,-0.52,1,42,0,9,0,0,2,0,0,0
310274588,23487.7,0,12000,111,0,8,270.7,7.39E-13,23217,1,1,109,2,13,0,0,0,0,0,31,0,0,0,0,0,31,0,0,0,0,0,0,0,0.58,0,0.42,52,Large Business,Credit Unions,SP50,M9,D7,VP 2,SP50,M9,D10,VP 1,0.28762542,84,18,0.13,1,84,0,0,0,0,0,0,0,0
310274627,2772,0,0,10,0,0,380,0,2392,1,1,8,0,1,0,0,874,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.56,0,0.44,83,Small Business,Small Business,SP53,M8,D6,VP 2,SP46,M5,D16,VP 1,0,6,3,0.077,1,7,0,4,0,0,0,0,0,0
310274687,9386.55,0,0,117,0,0,102.6,-1.45E-12,9283.95,1,1,115,0,40,0,0,317,0,0,21,0,8000,162,0,3,6,0,1,0,0,0,0,0,0.85,0.03,0.12,64,Large Business,Credit Unions,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.73,17,51,-0.38,1,60,0,7,0,0,0,0,0,0
310274787,1794,0,0,6,0,0,0,0,1794,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,78,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,5,2,0.066,0,6,0,0,0,0,0,0,0,0
310274847,12243.94,0,0,58,0,0,271.7,7.39E-13,11972.24,1,1,56,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,61,Small Business,,SP23,M6,D4,VP 2,SP23,M22,D1,VP 1,0.28498328,7,48,0.071,0,49,0,0,0,0,0,0,0,0
310274848,1427.37,0,0,15,0,0,127.11,-9.95E-14,1300.26,1,1,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Small Business,Small Business,SP92,M8,D6,VP 2,Unassigned,Unassigned,Unassigned,Unassigned,0.66548495,6,9,-0.64,1,13,0,2,0,0,0,0,0,0
310274907,4566,0,0,16,0,0,380,0,4186,1,1,14,0,1,0,1,55,0,0,14,0,0,5,0,0,0,0,0,0,0,0,0,0,0.06,0.94,0,,Small Business,Small Business,SP53,M8,D6,VP 2,SP46,M5,D16,VP 1,0,4,10,0.077,1,10,0,0,0,0,0,0,0,1
310275127,7299.7,0,0,35,0,0,270.7,-1.71E-13,7029,1,1,33,9,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,34,Large Business,Credit Unions,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.28762542,24,8,-0.03,1,40,0,0,0,0,0,0,0,1
310275247,2772,0,0,10,0,0,380,0,2392,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.25,58,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,9,1,0.066,1,8,0,0,0,0,0,0,0,0
310275287,3071,0,0,11,0,0,380,0,2691,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,31,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,2,8,0.066,1,9,0,0,0,0,0,0,0,0
310275327,5762,0,0,20,0,0,380,0,5382,1,1,18,0,1,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0.48,0,0.52,35,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,16,7,0.066,1,17,0,0,0,0,0,0,0,0
310275328,11906.83,0,0,138,0,0,108.03,493.8,11305,1,4,133,1,0,0,0,1392,0,0,243,0,0,20,0,0,243,0,0,0,0,0,0,0,0.97,0,0.03,116,Large Business,Investment Firms,SP136,M2,D2,VP 2,SP136,M2,D18,VP 1,0.71571906,9,51,-0.44,1,137,3,3,0,0,0,0,0,0
310275367,3798.96,0,0,55,0,0,88.96,4.26E-14,3710,1,1,53,148,54,144,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.43,0.37,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.76588629,50,10,-0.65,1,294,0,167,0,1,0,0,0,1
310275427,3071,0,0,11,0,0,380,0,2691,1,1,9,1,1,0,0,0,0,0,403,0,0,0,0,0,403,0,0,0,0,0,0,0,0.73,0,0.27,73,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,8,5,0.066,1,9,0,10,0,0,143,0,0,0
310275487,5164,0,0,18,0,0,380,0,4784,1,1,16,0,0,0,0,220,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,36,Small Business,Small Business,SP51,M19,D14,VP 2,SP51,M18,D18,VP 1,0,15,4,0.096,1,16,0,4,0,0,0,0,0,0
310275548,1576,0,0,6,0,0,380,0,1196,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,57,Small Business,Small Business,SP35,M16,D13,VP 2,Unassigned,Unassigned,Unassigned,Unassigned,0,4,2,0.02,1,4,0,0,0,0,0,0,0,0
310275607,2174,0,0,8,0,0,380,0,1794,1,1,6,1,1,0,0,0,0,0,43,0,4300,2,0,4,0,0,1,0,0,0,0,0,0.88,0,0.13,,Small Business,Small Business,SP19,M8,D6,VP 2,SP19,M5,D16,VP 1,0,3,7,0.077,1,6,0,4,0,0,53,0,1,0
310275827,1576,0,0,6,0,0,380,0,1196,1,1,4,0,1,0,0,452,210,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0.86,0,0.14,284,Small Business,Small Business,SP45,M20,D15,VP 2,SP45,M4,D16,VP 1,0,2,4,0.028,1,3,0,3,0,0,0,0,0,0
310275828,1576,0,0,6,0,0,380,0,1196,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.18,0.36,80,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,5,1,0.015,1,4,0,0,0,0,0,0,0,0
310275887,2610.35,0,0,11,0,0,323,0,2287.35,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,100,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.15,9,2,-0.09,1,8,0,0,0,0,0,0,0,0
310276087,2691,0,0,9,0,0,0,0,2691,0,0,9,0,0,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0.78,0,0.22,69,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,9,0.066,0,9,0,0,0,0,0,0,0,0
310276107,1794,0,0,6,0,0,0,0,1794,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Large Business,Credit Unions,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,3,3,0.099,0,6,0,0,0,0,0,0,0,0
310276147,2473,0,0,9,0,0,380,0,2093,1,1,7,0,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,0,0,,,,72,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,2,8,0.066,1,8,0,0,0,0,29,0,0,0
310276227,2093,0,0,7,0,0,0,0,2093,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0.13,84,Small Business,Small Business,SP54,M8,D6,VP 2,SP54,M5,D16,VP 1,0,1,7,0.077,0,7,0,0,0,0,0,0,0,0
310276247,16392.95,0,0,169,0,0,123.81,1.31E-12,16269.14,1,1,167,1,13,0,2,12824,0,7481,89,0,0,93,0,53,89,0,0,0,0,0,0,0,0.97,0,0.03,43,Small Business,Small Business,SP72,M16,D13,VP 2,SP72,M16,D18,VP 1,0.6741806,94,28,-0.33,1,152,0,162,0,39,0,0,0,0
310276267,2473,0,0,9,0,0,380,0,2093,1,1,7,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0.91,0,0.09,17,Large Business,Multinational Banks,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,4,5,0.099,1,5,0,1,0,0,0,0,0,0
310276370,3636.6,0,0,21,0,0,228,0,3408.6,1,1,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0.28,69,Large Business,Investment Firms,SP125,M12,D9,VP 2,SP125,M12,D5,VP 1,0.4,15,6,-0.27,1,24,0,6,0,0,0,0,0,0
310276387,3071,0,0,11,0,0,380,0,2691,1,1,9,0,0,0,0,1665,0,0,2,0,0,9,0,0,2,0,0,0,0,0,0,0,,,,131,Small Business,Small Business,SP74,M20,D15,VP 2,SP94,M4,D16,VP 1,0,3,9,0.06,1,9,0,10,1,0,0,0,0,0
310276427,2772,0,0,10,0,0,380,0,2392,1,1,8,0,1,0,3,0,0,0,4,0,0,6,0,0,5,0,0,0,0,0,0,0,0.35,0,0.65,60,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,5,3,0.066,1,4,0,0,0,0,14,0,0,0
310276428,4260.75,0,0,19,0,0,0,0,4260.75,0,0,19,2,5,0,0,1597.9,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0.33,0.06,0.61,63,Large Business,Investment Firms,Unassigned,Unassigned,Unassigned,Unassigned,SP39,M4,D16,VP 1,0.25,19,12,-0.18,0,14,0,5,0,0,1,0,0,0
310276487,1576,0,0,6,0,0,380,0,1196,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0.17,73,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,5,1,0.015,1,4,0,6,0,0,0,0,0,0
310276627,2174,0,0,8,0,0,380,0,1794,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,73,Large Business,Credit Unions,SP15,M2,D2,VP 2,SP15,M2,D18,VP 1,0,7,1,0.24,1,6,0,0,0,0,0,0,0,1
310276628,4267,0,0,15,0,0,380,0,3887,1,1,13,0,0,0,0,55,0,0,5,0,0,1,0,0,2,0,0,0,0,0,0,0,0.92,0,0.08,31,Small Business,Small Business,SP125,M12,D9,VP 2,SP125,M12,D5,VP 1,0,8,4,0.203,1,13,0,5,0,0,0,0,0,0
310276687,4267,0,0,15,0,0,380,0,3887,1,1,13,0,1,0,0,1158,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,,,,69,Small Business,Small Business,SP39,M20,D15,VP 2,SP39,M4,D16,VP 1,0,9,3,0.06,1,12,0,24,0,0,0,0,0,0
310276708,5741.08,0,0,62,0,0,119.08,-7.11E-14,5622,1,1,60,0,0,0,0,0,0,0,0,0,9700,30,0,21,0,0,1,0,0,0,0,0,0.96,0,0.04,67,Large Business,Credit Unions,SP134,M2,D2,VP 2,SP134,M2,D18,VP 1,0.68662207,34,4,-0.47,1,59,0,78,0,13,0,0,1,0
310276807,3068,0,0,12,0,0,0,78,2990,0,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0.22,75,Large Business,Credit Unions,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,3,5,0.099,0,8,2,0,0,0,0,0,0,0
310276847,21011,0,0,71,0,0,380,0,20631,1,1,69,1,11,0,0,517,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0.05,0.02,0.93,,Small Business,Small Business,SP88,M11,D8,VP 2,SP69,M11,D10,VP 1,0,43,8,0.853,1,46,0,0,0,0,0,0,0,0
310276907,1663.2,0,0,10,0,0,228,0,1435.2,1,1,8,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,,,,189,Large Business,Multinational Banks,SP108,M11,D8,VP 2,SP86,M11,D10,VP 1,0.4,4,6,-0.31,1,8,0,0,0,0,18,0,0,0
310276987,1576,0,0,6,0,0,380,0,1196,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0.74,53,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,5,2,0.015,2,3,0,0,0,0,0,0,0,0
310276988,8716.05,0,0,52,0,0,216.05,-7.39E-13,8500,1,1,50,5,18,0,0,2332,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0.95,0,0.05,14,Small Business,Small Business,SP38,M16,D13,VP 2,SP38,M16,D18,VP 1,0.43143813,8,30,-0.07,1,25,0,57,0,0,0,0,0,0
310277008,1875,0,0,7,0,0,380,0,1495,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,54,Large Business,Investment Firms,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,5,3,0.099,1,5,0,0,0,0,0,0,0,0
310277127,14352,0,0,48,0,0,0,0,14352,0,0,48,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0.02,124,Small Business,Small Business,SP43,M11,D8,VP 2,SP43,M11,D10,VP 1,0,2,41,0.279,0,46,0,2,0,0,0,0,0,0
310277148,3289,0,0,11,0,0,0,0,3289,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0.13,0,0.87,52,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,5,8,0.066,1,16,0,0,0,0,0,0,0,1
310277187,1370.21,0,0,8,0,0,239.51,0,1130.7,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,123,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.36973244,6,2,-0.33,1,6,0,0,0,0,0,0,0,0
310277230,1875,0,0,7,0,0,380,0,1495,1,1,5,0,0,0,0,55,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.75,0,0.25,55,Large Business,Credit Unions,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,3,5,0.099,1,6,0,1,2,0,0,0,0,0
310277232,5164,0,2500,18,0,1,380,0,4784,1,1,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0.05,0.11,22,Small Business,Small Business,SP110,M9,D7,VP 2,SP110,M9,D10,VP 1,0,11,6,0.124,1,16,0,0,0,0,0,0,0,0
310277267,1934.73,0,0,11,0,0,239.4,8.53E-14,1695.33,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0.13,157,Large Business,Credit Unions,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.37,8,4,-0.31,1,9,0,0,0,0,0,0,0,0
310277307,6613.29,0,0,36,0,0,238.29,-2.84E-14,6375,1,1,34,0,0,0,1,298,0,0,2,0,8900,9,0,20,2,0,1,0,1,0,0,0,,,,54,Large Business,Credit Unions,SP50,M9,D7,VP 2,SP50,M9,D10,VP 1,0.3729097,1,35,-0.22,1,40,0,4,0,0,0,0,0,0
310277309,3588,0,0,12,0,0,0,0,3588,0,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0.82,0,0.18,96,Small Business,Small Business,SP54,M8,D6,VP 2,SP54,M5,D16,VP 1,0,2,11,0.077,0,12,0,0,0,0,0,0,0,0
310277328,2473,0,0,9,0,0,380,0,2093,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,18,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,8,3,0.066,1,3,0,0,0,0,0,0,0,0
310277388,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,438,0,0,2,0,0,4,0,0,2,0,0,0,0,0,0,0,0.51,0,0.49,86,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,5,1,0.015,0,5,0,0,0,0,0,0,0,0
310277410,26094,0,0,88,0,0,380,0,25714,1,1,86,8,35,0,1,95,0,0,13,0,29000,135,0,37,11,0,1,0,0,0,0,0,0.96,0.02,0.01,18,Large Business,Credit Unions,SP50,M9,D7,VP 2,SP50,M9,D10,VP 1,0,15,38,0.408,2,44,0,9,0,0,0,0,1,0
310277447,2473,0,0,9,0,0,380,0,2093,1,1,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0.38,38,Small Business,,SP78,M6,D4,VP 2,SP78,M22,D1,VP 1,0,8,2,0.097,1,7,0,0,0,0,0,0,0,1
310277507,3669,0,0,13,0,0,380,0,3289,1,1,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0.43,72,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,11,2,0.066,1,2,0,0,0,0,0,0,0,0
310277527,2772,0,0,10,0,0,380,0,2392,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0.18,70,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,8,2,0.066,1,10,0,5,0,0,0,0,0,0
310277568,10546,0,0,36,0,0,380,0,10166,1,1,34,0,0,0,0,78,0,0,115,0,0,2,0,0,115,0,0,0,0,0,0,0,0.97,0,0.03,90,Large Business,Multinational Banks,SP108,M11,D8,VP 2,SP86,M11,D10,VP 1,0,6,28,0.276,1,32,0,0,0,0,54,0,0,0
310277647,7024.07,0,0,38,0,0,239.51,-6.82E-13,6784.56,1,1,36,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,77,Large Business,Credit Unions,SP119,M9,D7,VP 2,SP119,M9,D10,VP 1,0.369699,36,2,-0.22,1,33,0,1,0,0,0,0,0,0
310277687,1576,0,0,6,0,0,380,0,1196,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,51,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,5,1,0.015,1,4,0,0,0,0,0,0,0,0
